Batch S21 Page 1 of 20
Clarity, https://www.clarity.so, https://www.ycombinator.com/companies/clarity, []
Dots, https://dots.community/, https://www.ycombinator.com/companies/dots, []
Shimmer, https://shimmer.care, https://www.ycombinator.com/companies/shimmer, []
OneSchema, https://www.oneschema.co, https://www.ycombinator.com/companies/oneschema, [github.com/oneschema]
Multibase, https://www.multibase.co/, https://www.ycombinator.com/companies/multibase, []
CoLoop, https://coloop.ai/, https://www.ycombinator.com/companies/coloop, []
Sled, https://getdot.ai, https://www.ycombinator.com/companies/sled, []
ShipBlu, http://www.shipblu.com #SITEDOWN, https://www.ycombinator.com/companies/shipblu, []
Whalesync, https://www.whalesync.com, https://www.ycombinator.com/companies/whalesync, []
Malloc, https://mallocprivacy.com/, https://www.ycombinator.com/companies/malloc, []
Sequin, http://www.sequincard.com, https://www.ycombinator.com/companies/sequin, [github.com/twbs/bootstrap/blob/main/LICENSE]
Formance, https://formance.com, https://www.ycombinator.com/companies/formance, [github.com/formancehq/ledger]
Mergent, https://mergent.co, https://www.ycombinator.com/companies/mergent, [github.com/mergentlabs|github.com/mergentlabs,github.com/mergentlabs,github.com/mergentlabs]
Coinrule, https://coinrule.com/, https://www.ycombinator.com/companies/coinrule, []
Infiuss Health, https://infiuss.com, https://www.ycombinator.com/companies/infiuss-health, []
LemFi, https://lemfi.com, https://www.ycombinator.com/companies/lemfi, []
Batch S21 Page 10 of 20
Momo Medical, https://www.momomedical.com/, https://www.ycombinator.com/companies/momo-medical, []
Yemaachi Biotechnology, https://yemaachi.com/, https://www.ycombinator.com/companies/yemaachi-biotechnology, []
Scispot, https://scispot.io, https://www.ycombinator.com/companies/scispot-io, []
LootRush, https://www.lootrush.com, https://www.ycombinator.com/companies/lootrush, []
Cartpanda, https://cartpanda.com/, https://www.ycombinator.com/companies/cartpanda, []
Intellect, https://intellect.co, https://www.ycombinator.com/companies/intellect, []
Hypercontext, https://hypercontext.com, https://www.ycombinator.com/companies/hypercontext, []
Arrow, https://www.arrowcheckout.com/, https://www.ycombinator.com/companies/arrow, []
Cloudthread, https://cloudthread.io, https://www.ycombinator.com/companies/cloudthread, []
Truss, https://trusspayments.com, https://www.ycombinator.com/companies/truss, []
MindFi, https://www.mindfi.co, https://www.ycombinator.com/companies/mindfi, []
Monto, https://www.monto.io, https://www.ycombinator.com/companies/monto-2, []
WarpBuild, https://www.warpbuild.com, https://www.ycombinator.com/companies/warpbuild, []
Matidor.com, https://matidor.com/, https://www.ycombinator.com/companies/matidor-com, []
inai, https://www.inai.io, https://www.ycombinator.com/companies/inai, []
Scratch Data, https://www.scratchdb.com, https://www.ycombinator.com/companies/scratch-data, [github.com/scratchdata/ScratchDB|github.com/scratchdata/ScratchDB,github.com/scratchdata/ScratchDB]
Cero, https://cero.ai, https://www.ycombinator.com/companies/cero, []
OneStopKitchen, https://onestopkitchen.com/, https://www.ycombinator.com/companies/onestopkitchen, []
fluke, https://flu.ke/, https://www.ycombinator.com/companies/fluke, []
DigiBuild, https://digibuild.com, https://www.ycombinator.com/companies/digibuild, []
Batch S21 Page 11 of 20
SigmaOS, https://www.sigmaos.com, https://www.ycombinator.com/companies/sigmaos, []
Palenca, https://www.palenca.com/, https://www.ycombinator.com/companies/palenca, []
Cloudanix, https://www.cloudanix.com, https://www.ycombinator.com/companies/cloudanix, [github.com/cloudanix|github.com/cloudanix/,github.com/marketplace/iam-security-monitoring]
TrackChain, https://trackchain.io, https://www.ycombinator.com/companies/trackchain, []
Enso, https://enso.org, https://www.ycombinator.com/companies/enso, [github.com/enso-org/enso|github.com/enso-org/enso/discussions]
Monet, https://monet.com.co/, https://www.ycombinator.com/companies/monet, []
testRigor, https://testrigor.com, https://www.ycombinator.com/companies/testrigor, []
Ivella, https://www.ivella.com/, https://www.ycombinator.com/companies/ivella, []
Glitzi, https://glitzi.com.mx/, https://www.ycombinator.com/companies/glitzi, []
Planet A Foods (ex QOA), https://planet-a-foods.com/, https://www.ycombinator.com/companies/planet-a-foods-ex-qoa, []
Warpfy, https://warpfy.com/, https://www.ycombinator.com/companies/warpfy, []
Enerjazz, https://www.enerjazz.tech/, https://www.ycombinator.com/companies/enerjazz, []
Covie, https://www.covie.com, https://www.ycombinator.com/companies/covie, []
Muse, https://www.muse.place/, https://www.ycombinator.com/companies/muse, []
Okani, https://www.okani.care, https://www.ycombinator.com/companies/okani, []
Pluggy, https://pluggy.ai, https://www.ycombinator.com/companies/pluggy, [github.com/pluggyai/quickstart|github.com/pluggyai/quickstart,github.com/pluggyai/quickstart]
Govly, https://www.govly.com/, https://www.ycombinator.com/companies/govly, []
Pideaky, http://pideaky.com, https://www.ycombinator.com/companies/pideaky, []
Breadcrumbs.io, http://www.breadcrumbs.io, https://www.ycombinator.com/companies/breadcrumbs-io, []
Monto, https://www.monto.mx/, https://www.ycombinator.com/companies/monto, []
Batch S21 Page 12 of 20
Bree, https://www.trybree.com/, https://www.ycombinator.com/companies/bree, []
Repool, http://repool.com, https://www.ycombinator.com/companies/repool, []
Laudable, https://www.laudable.com, https://www.ycombinator.com/companies/laudable, []
SenpAI.GG, https://senpai.gg/, https://www.ycombinator.com/companies/senpai-gg, []
Onebrief, https://onebrief.com, https://www.ycombinator.com/companies/onebrief, [github.com/twbs/bootstrap/blob/main/LICENSE]
Iona Mind, https://ionamind.com/, https://www.ycombinator.com/companies/iona-mind, []
Keyri, https://keyri.com/, https://www.ycombinator.com/companies/keyri, [github.com/Keyri-Co]
Metlo, https://metlo.com, https://www.ycombinator.com/companies/metlo, [github.com/metlo-labs/metlo|github.com/metlo-labs/metlo,github.com/metlo-labs/metlo/stargazers]
Jovian, https://www.jovian.com, https://www.ycombinator.com/companies/jovian, [github.com/jovianhq/jobot]
Sentiyen, https://www.sentiyen.com, https://www.ycombinator.com/companies/sentiyen, []
Dreamerly, https://dreamerly.com, https://www.ycombinator.com/companies/dreamerly, []
Rinse, http://www.rinse.dental, https://www.ycombinator.com/companies/rinse, []
